"Real_ID","ID","sex","L_iris","a_iris","b_iris","ID2","L_iris_scaled","a_iris_scaled","b_iris_scaled","Rec_Session_Id","Set_ID","Trial_Id.x","Trial_Nr","Task_Name","culture","EyeCol","order","Set.x","Set.y","Trial_Id.y","Grupa_ATD","Grupa_EYE","Culture","SMUi_1","SMUi_2","SMUi_3","Facebook_AP","Instagram_AP","TikTok_AP","TwitterX_AP","YouTube_AP","Freq_Facebook","Freq_Instagram","Freq_TikTok","Freq_TwitterX","Freq_YouTube","NEG_FOMO","NEG_better_friends","NEG_hobbies","NEG_too_much_time","fa_8_ml","fa_8_uls","CFA_smu_score_8_no_covariance","CFA_smu_score_8_covariance","fa_12_ml_1FA","fa_12_ml_2FA","fa_12_ml_2FA_aka_NEG","fa_12_uls_1FA","fa_12_uls_2FA","CFA_smu_score_12_SMU_negsep","CFA_smu_score_12_NEG","CFA_smu_score_12_SMU_negNEsep","SMU_score","cultur","SMU_heavy","check_SMU_split","Fami_back","travel_abroad","NearMedian25","NearMedian25_f"
"8081_F_CZ_19_F","8081_F _19","f",42.1908,0.7864,0.101,"CZ_19_F",1.58868044624784,-1.01863137805521,-1.01969327519221,1395554,"CZ_19_F_49",49,8,"CZ_19_F_eye","COL","Blue",5887,"CZ_19_F","CZ_19_F",49,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"2040_M_CZ_19_M","2040_M _19","M",31.1915,2.4104,8.7821,"CZ_19_M",-0.0117402244360103,-0.609419635008623,0.239857279718688,1395554,"CZ_19_M_14",14,9,"CZ_19_M_eye","COL","Other",5888,"CZ_19_M","CZ_19_M",14,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4021_F_CZ_19_F","4021_F _19","f",35.9214,1.7325,9.1969,"CZ_19_F",0.676469909869587,-0.780235300409658,0.300041077875263,1395554,"CZ_19_F_18",18,9,"CZ_19_F_eye","COL","Other",5889,"CZ_19_F","CZ_19_F",18,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"7060_M_CZ_19_M","7060_M _19","M",26.3142,2.3326,0.2701,"CZ_19_M",-0.721397360537977,-0.629023498068367,-0.995158366155861,1395554,"CZ_19_M_33",33,10,"CZ_19_M_eye","COL","Blue",5890,"CZ_19_M","CZ_19_M",33,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"7091_F_CZ_19_F","7091_F _19","f",34.1847,2.0393,1.1786,"CZ_19_F",0.423776504036793,-0.702928549937556,-0.863343080174068,1395554,"CZ_19_F_42",42,10,"CZ_19_F_eye","COL","Blue",5891,"CZ_19_F","CZ_19_F",42,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"8050_M_CZ_19_M","8050_M _19","M",27.0271,5.3689,12.3594,"CZ_19_M",-0.617668950900043,0.136056314377663,0.758891756925811,1395554,"CZ_19_M_36",36,11,"CZ_19_M_eye","COL","Brown",5892,"CZ_19_M","CZ_19_M",36,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"8061_F_CZ_19_F","8061_F _19","f",35.2021,2.4348,6.9847,"CZ_19_F",0.571810287127877,-0.603271379755952,-0.0209295062182142,1395554,"CZ_19_F_47",47,11,"CZ_19_F_eye","COL","Other",5893,"CZ_19_F","CZ_19_F",47,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4180_M_CZ_19_M","4180_M _19","M",34.3019,1.5958,5.624,"CZ_19_M",0.440829343999714,-0.814680648485069,-0.218354998387093,1395554,"CZ_19_M_26",26,12,"CZ_19_M_eye","COL","Other",5894,"CZ_19_M","CZ_19_M",26,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4121_F_CZ_19_F","4121_F _19","f",25.4392,1.7153,-0.1716,"CZ_19_F",-0.848711652070017,-0.784569316407442,-1.05924511554294,1395554,"CZ_19_F_23",23,12,"CZ_19_F_eye","COL","Blue",5895,"CZ_19_F","CZ_19_F",23,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4040_M_CZ_19_M","4040_M _19","M",26.9,8.0442,15.535,"CZ_19_M",-0.636162261132869,0.810172186405085,1.21964312969828,1395554,"CZ_19_M_19",19,13,"CZ_19_M_eye","COL","Brown",5896,"CZ_19_M","CZ_19_M",19,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4111_F_CZ_19_F","4111_F _19","f",28.3352,-0.1336,0.245,"CZ_19_F",-0.42733772261083,-1.2504508384018,-0.998800153363504,1395554,"CZ_19_F_22",22,13,"CZ_19_F_eye","COL","Blue",5897,"CZ_19_F","CZ_19_F",22,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4140_M_CZ_19_M","4140_M _19","M",33.1088,2.1385,7.0329,"CZ_19_M",0.267230851168997,-0.677932364648011,-0.0139361140505506,1395554,"CZ_19_M_23",23,14,"CZ_19_M_eye","COL","Other",5898,"CZ_19_M","CZ_19_M",23,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"8101_F_CZ_19_F","8101_F _19","f",32.2133,5.7733,14.5084,"CZ_19_F",0.136933767663919,0.237956085860446,1.07069258199447,1395554,"CZ_19_F_50",50,14,"CZ_19_F_eye","COL","Brown",5899,"CZ_19_F","CZ_19_F",50,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4170_M_CZ_19_M","4170_M _19","M",30.8115,4.8195,11.8435,"CZ_19_M",-0.0670310024727824,-0.00238021987713728,0.684039246152,1395554,"CZ_19_M_25",25,15,"CZ_19_M_eye","COL","Brown",5900,"CZ_19_M","CZ_19_M",25,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"1071_F_CZ_19_F","1071_F _19","f",39.0215,0.0521,-0.1483,"CZ_19_F",1.12754080721642,-1.20365858428619,-1.05586449235815,1395554,"CZ_19_F_8",8,15,"CZ_19_F_eye","COL","Other",5901,"CZ_19_F","CZ_19_F",8,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"3030_M_CZ_19_M","3030_M _19","M",38.1091,1.4602,7.1848,"CZ_19_M",0.99478473910918,-0.848848821118762,0.00810322765625683,1395554,"CZ_19_M_16",16,16,"CZ_19_M_eye","COL","Other",5902,"CZ_19_M","CZ_19_M",16,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"5011_F_CZ_19_F","5011_F _19","f",21.8336,8.0577,14.3606,"CZ_19_F",-1.3733338344105,0.813573885007997,1.04924811389528,1395554,"CZ_19_F_28",28,16,"CZ_19_F_eye","COL","Brown",5903,"CZ_19_F","CZ_19_F",28,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4200_M_CZ_19_M","4200_M _19","M",21.9279,10.3249,14.2527,"CZ_19_M",-1.35961299133453,1.38485766815776,1.03359278163614,1395554,"CZ_19_M_27",27,17,"CZ_19_M_eye","COL","Brown",5904,"CZ_19_M","CZ_19_M",27,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"9021_F_CZ_19_F","9021_F _19","f",39.0931,-0.1386,1.3794,"CZ_19_F",1.13795875381493,-1.25171072677325,-0.834208782512929,1395554,"CZ_19_F_54",54,17,"CZ_19_F_eye","COL","Blue",5905,"CZ_19_F","CZ_19_F",54,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4070_M_CZ_19_M","4070_M _19","M",28.8442,2.8628,-0.4177,"CZ_19_M",-0.353277180451048,-0.495424935159931,-1.09495204111269,1395554,"CZ_19_M_21",21,18,"CZ_19_M_eye","COL","Other",5906,"CZ_19_M","CZ_19_M",21,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"5021_F_CZ_19_F","5021_F _19","f",29.4224,1.7115,-1.349,"CZ_19_F",-0.269147896606676,-0.785526831569743,-1.23007540471736,1395554,"CZ_19_F_29",29,18,"CZ_19_F_eye","COL","Blue",5907,"CZ_19_F","CZ_19_F",29,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"11010_M_CZ_19_M","11010_M _19","M",26.8399,9.9935,17.9276,"CZ_19_M",-0.644906934185527,1.30135226689813,1.56678815252716,1395554,"CZ_19_M_6",6,19,"CZ_19_M_eye","COL","Brown",5908,"CZ_19_M","CZ_19_M",6,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4161_F_CZ_19_F","4161_F _19","f",25.7268,5.7191,12.3772,"CZ_19_F",-0.806865263219028,0.22429889591394,0.761474378929637,1395554,"CZ_19_F_25",25,19,"CZ_19_F_eye","COL","Brown",5909,"CZ_19_F","CZ_19_F",25,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4220_M_CZ_19_M","4220_M _19","M",28.2597,4.0515,7.2483,"CZ_19_M",-0.438323127194452,-0.195899073731681,0.0173165140182205,1395554,"CZ_19_M_29",29,20,"CZ_19_M_eye","COL","Other",5910,"CZ_19_M","CZ_19_M",29,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"8011_F_CZ_19_F","8011_F _19","f",15.9558,10.8976,10.199,"CZ_19_F",-2.22856576900139,1.52916528222352,0.445436893045715,1395554,"CZ_19_F_45",45,20,"CZ_19_F_eye","COL","Brown",5911,"CZ_19_F","CZ_19_F",45,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"1010_M_CZ_19_M","1010_M _19","M",35.2876,0.8442,1.9424,"CZ_19_M",0.58425071218615,-1.00406706848126,-0.752522479807646,1395554,"CZ_19_M_2",2,21,"CZ_19_M_eye","COL","Blue",5912,"CZ_19_M","CZ_19_M",2,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"10031_F_CZ_19_F","10031_F _19","f",37.5106,1.2301,-2.885,"CZ_19_F",0.907701763701265,-0.906828883972838,-1.45293537089021,1395554,"CZ_19_F_3",3,21,"CZ_19_F_eye","COL","Blue",5913,"CZ_19_F","CZ_19_F",3,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"1120_M_CZ_19_M","1120_M _19","M",20.6696,11.9553,14.974,"CZ_19_M",-1.54269821765998,1.7956820683198,1.13824700924061,1395554,"CZ_19_M_9",9,22,"CZ_19_M_eye","COL","Brown",5914,"CZ_19_M","CZ_19_M",9,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"1141_F_CZ_19_F","1141_F _19","f",27.198,0.8181,1.7334,"CZ_19_F",-0.592802650988242,-1.01064368578022,-0.78284652468403,1395554,"CZ_19_F_10",10,22,"CZ_19_F_eye","COL","Blue",5915,"CZ_19_F","CZ_19_F",10,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4150_M_CZ_19_M","4150_M _19","M",28.8723,2.2269,1.6783,"CZ_19_M",-0.349188572917277,-0.655657538240795,-0.790841045605986,1395554,"CZ_19_M_24",24,23,"CZ_19_M_eye","COL","Blue",5916,"CZ_19_M","CZ_19_M",24,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"7041_F_CZ_19_F","7041_F _19","f",37.785,1.2659,6.8492,"CZ_19_F",0.947627525525712,-0.897808083233265,-0.0405893534945302,1395554,"CZ_19_F_38",38,23,"CZ_19_F_eye","COL","Other",5917,"CZ_19_F","CZ_19_F",38,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"8140_M_CZ_19_M","8140_M _19","M",28.7822,8.8469,18.7717,"CZ_19_M",-0.36229830739389,1.01243466555748,1.68925957013556,1395554,"CZ_19_M_38",38,24,"CZ_19_M_eye","COL","Brown",5918,"CZ_19_M","CZ_19_M",38,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"8131_F_CZ_19_F","8131_F _19","f",37.701,2.1117,6.35,"CZ_19_F",0.935405353538637,-0.684685366318977,-0.113018842500707,1395554,"CZ_19_F_53",53,24,"CZ_19_F_eye","COL","Other",5919,"CZ_19_F","CZ_19_F",53,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"10020_M_CZ_19_M","10020_M _19","M",30.5571,5.5316,13.9096,"CZ_19_M",-0.104046723347927,0.177053081984608,0.98381201705677,1395554,"CZ_19_M_1",1,25,"CZ_19_M_eye","COL","Brown",5920,"CZ_19_M","CZ_19_M",1,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"8111_F_CZ_19_F","8111_F _19","f",35.62,1.557,-2.0892,"CZ_19_F",0.632615592763578,-0.824457382247513,-1.33747185456186,1395554,"CZ_19_F_51",51,25,"CZ_19_F_eye","COL","Blue",5921,"CZ_19_F","CZ_19_F",51,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"9010_M_CZ_19_M","9010_M _19","M",40.1112,2.4477,12.1045,"CZ_19_M",1.28609438833923,-0.600020867757614,0.721908029466527,1395554,"CZ_19_M_39",39,26,"CZ_19_M_eye","COL","Other",5922,"CZ_19_M","CZ_19_M",39,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"1021_F_CZ_19_F","1021_F _19","f",32.4165,0.8688,4.7896,"CZ_19_F",0.166499783708846,-0.997868417693732,-0.339419032094533,1395554,"CZ_19_F_4",4,26,"CZ_19_F_eye","COL","Other",5923,"CZ_19_F","CZ_19_F",4,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"1110_M_CZ_19_M","1110_M _19","M",18.8919,12.9741,14.276,"CZ_19_M",-1.80135720743885,2.05239692288622,1.03697340482092,1395554,"CZ_19_M_8",8,27,"CZ_19_M_eye","COL","Brown",5924,"CZ_19_M","CZ_19_M",8,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"4091_F_CZ_19_F","4091_F _19","f",34.4369,1.889,6.1379,"CZ_19_F",0.460472120407514,-0.740800794383309,-0.143792669860903,1395554,"CZ_19_F_20",20,27,"CZ_19_F_eye","COL","Other",5925,"CZ_19_F","CZ_19_F",20,"CZ_19F_ATD","CZ_19_F_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
"1030_M_CZ_19_M","1030_M _19","M",37.4495,0.7709,6.0759,"CZ_19_M",0.898811588601142,-1.0225370320067,-0.152788319537151,1395554,"CZ_19_M_3",3,28,"CZ_19_M_eye","COL","Blue",5926,"CZ_19_M","CZ_19_M",3,"CZ_19M_ATD","CZ_19_M_eye","COL","1","1","1",2,1,1,1,4,"2","1","1","1","6","1","5","1","2",-1.60530367821644,-1.57469058546832,-1.67012499600107,-1.67462877938324,-1.46104948693434,-1.71562380097009,-0.284731378695256,-1.40280687224526,-1.72705888559108,-1.61506084570965,-1.09473768211186,-1.38739274568469,-1.60530367821644,"COL",0,0.18833636759469,5,5,0,"Outside"
